"Station Name","HAMILTON RBG CS"
"Province","ONTARIO"
"Latitude","43.29"
"Longitude","-79.91"
"Elevation","102.00"
"Climate Identifier","6153301"
"WMO Identifier","71297"
"TC Identifier","XHM"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-05-18 19:00","2014","05","18","19:00"," ","15.4","","5.0","","50","","25","","12","","","","100.94","","","","","","NA"
"2014-05-18 20:00","2014","05","18","20:00"," ","13.4","","4.5","","55","","24","","6","","","","100.95","","","","","","NA"
"2014-05-18 21:00","2014","05","18","21:00"," ","12.1","","4.3","","59","","25","","5","","","","100.99","","","","","","NA"
"2014-05-18 22:00","2014","05","18","22:00"," ","10.9","","3.8","","62","","26","","5","","","","101.01","","","","","","NA"
"2014-05-18 23:00","2014","05","18","23:00"," ","10.4","","3.3","","61","","25","","4","","","","101.01","","","","","","NA"
"2014-05-19 00:00","2014","05","19","00:00"," ","8.9","","3.6","","69","","22","","1","","","","101.01","","","","","","NA"
"2014-05-19 01:00","2014","05","19","01:00"," ","8.5","","3.7","","72","","27","","4","","","","100.99","","","","","","NA"
"2014-05-19 02:00","2014","05","19","02:00"," ","8.3","","4.0","","74","","27","","4","","","","100.99","","","","","","NA"
"2014-05-19 03:00","2014","05","19","03:00"," ","8.2","","3.8","","74","","26","","2","","","","101.01","","","","","","NA"
"2014-05-19 04:00","2014","05","19","04:00"," ","7.3","","3.2","","75","","23","","4","","","","101.04","","","","","","NA"
"2014-05-19 05:00","2014","05","19","05:00"," ","7.2","","3.7","","78","","23","","5","","","","101.07","","","","","","NA"
"2014-05-19 06:00","2014","05","19","06:00"," ","9.7","","4.6","","71","","24","","5","","","","101.09","","","","","","NA"
"2014-05-19 07:00","2014","05","19","07:00"," ","11.3","","4.4","","62","","27","","9","","","","101.11","","","","","","NA"
"2014-05-19 08:00","2014","05","19","08:00"," ","14.7","","5.3","","53","","29","","10","","","","101.11","","","","","","NA"
"2014-05-19 09:00","2014","05","19","09:00"," ","18.4","","4.7","","40","","28","","16","","","","101.08","","","","","","NA"
"2014-05-19 10:00","2014","05","19","10:00"," ","19.9","","4.4","","36","","30","","13","","","","101.07","","","","","","NA"
"2014-05-19 11:00","2014","05","19","11:00"," ","20.6","","4.9","","36","","28","","15","","","","101.04","","","","","","NA"
"2014-05-19 12:00","2014","05","19","12:00"," ","21.5","","5.1","","34","","29","","12","","","","101.02","","","","","","NA"
"2014-05-19 13:00","2014","05","19","13:00"," ","21.1","","4.6","","34","","27","","14","","","","100.99","","","","","","NA"
"2014-05-19 14:00","2014","05","19","14:00"," ","20.8","","4.5","","34","","27","","12","","","","100.95","","","","","","NA"
"2014-05-19 15:00","2014","05","19","15:00"," ","21.5","","4.2","","32","","29","","11","","","","100.88","","","","","","NA"
"2014-05-19 16:00","2014","05","19","16:00"," ","20.9","","4.4","","34","","30","","10","","","","100.85","","","","","","NA"
"2014-05-19 17:00","2014","05","19","17:00"," ","19.0","","8.5","","51","","14","","3","","","","100.83","","","","","","NA"
"2014-05-19 18:00","2014","05","19","18:00"," ","21.1","","7.3","","41","","27","","6","","","","100.81","","","","","","NA"
"2014-05-19 19:00","2014","05","19","19:00"," ","17.3","","7.9","","54","","12","","7","","","","100.83","","","","","","NA"
"2014-05-19 20:00","2014","05","19","20:00"," ","15.9","","9.1","","64","","34","","2","","","","100.85","","","","","","NA"
"2014-05-19 21:00","2014","05","19","21:00"," ","16.1","","5.2","","48","","26","","2","","","","100.86","","","","","","NA"
"2014-05-19 22:00","2014","05","19","22:00"," ","14.4","","5.2","","54","","27","","2","","","","100.90","","","","","","NA"
"2014-05-19 23:00","2014","05","19","23:00"," ","13.6","","4.8","","55","","27","","6","","","","100.90","","","","","","NA"
"2014-05-20 00:00","2014","05","20","00:00"," ","12.4","","5.2","","62","","25","","4","","","","100.94","","","","","","NA"
"2014-05-20 01:00","2014","05","20","01:00"," ","12.0","","5.6","","65","","26","","4","","","","100.95","","","","","","NA"
"2014-05-20 02:00","2014","05","20","02:00"," ","11.5","","5.6","","67","","27","","3","","","","100.94","","","","","","NA"
"2014-05-20 03:00","2014","05","20","03:00"," ","12.0","","6.1","","67","","27","","4","","","","100.90","","","","","","NA"
"2014-05-20 04:00","2014","05","20","04:00"," ","11.4","","6.5","","72","","28","","6","","","","100.87","","","","","","NA"
"2014-05-20 05:00","2014","05","20","05:00"," ","10.2","","6.6","","78","","","M","1","","","","100.88","","","","","","NA"
"2014-05-20 06:00","2014","05","20","06:00"," ","10.8","","8.2","","84","","","M","0","","","","100.89","","","","","","NA"
"2014-05-20 07:00","2014","05","20","07:00"," ","13.5","","8.4","","71","","","M","1","","","","100.87","","","","","","NA"
"2014-05-20 08:00","2014","05","20","08:00"," ","16.5","","6.2","","51","","12","","4","","","","100.84","","","","","","NA"
"2014-05-20 09:00","2014","05","20","09:00"," ","16.9","","6.3","","49","","8","","6","","","","100.76","","","","","","NA"
"2014-05-20 10:00","2014","05","20","10:00"," ","19.0","","6.4","","44","","16","","5","","","","100.71","","","","","","NA"
"2014-05-20 11:00","2014","05","20","11:00"," ","18.1","","7.1","","48","","15","","4","","","","100.73","","","","","","NA"
"2014-05-20 12:00","2014","05","20","12:00"," ","17.8","","5.9","","46","","25","","6","","","","100.78","","","","","","NA"
"2014-05-20 13:00","2014","05","20","13:00"," ","13.8","","9.4","","75","","26","","6","","","","100.67","","","","","","NA"
"2014-05-20 14:00","2014","05","20","14:00"," ","13.0","","11.3","","89","","31","","5","","","","100.70","","","","","","NA"
"2014-05-20 15:00","2014","05","20","15:00"," ","13.7","","11.2","","85","","25","","3","","","","100.55","","","","","","NA"
"2014-05-20 16:00","2014","05","20","16:00"," ","15.0","","8.8","","66","","13","","6","","","","100.44","","","","","","NA"
"2014-05-20 17:00","2014","05","20","17:00"," ","14.9","","9.2","","69","","7","","5","","","","100.45","","","","","","NA"
"2014-05-20 18:00","2014","05","20","18:00"," ","13.4","","10.8","","84","","3","","3","","","","100.41","","","","","","NA"
"2014-05-20 19:00","2014","05","20","19:00"," ","13.4","","9.8","","79","","11","","6","","","","100.35","","","","","","NA"
"2014-05-20 20:00","2014","05","20","20:00"," ","12.5","","10.6","","88","","6","","3","","","","100.39","","","","","","NA"
"2014-05-20 21:00","2014","05","20","21:00"," ","12.3","","10.3","","87","","9","","5","","","","100.31","","","","","","NA"
"2014-05-20 22:00","2014","05","20","22:00"," ","11.3","","9.8","","90","","8","","5","","","","100.26","","","","","","NA"
"2014-05-20 23:00","2014","05","20","23:00"," ","11.4","","10.2","","93","","6","","4","","","","100.18","","","","","","NA"
"2014-05-21 00:00","2014","05","21","00:00"," ","10.6","","9.6","","93","","16","","1","","","","100.13","","","","","","NA"
"2014-05-21 01:00","2014","05","21","01:00"," ","10.7","","9.8","","94","","10","","3","","","","100.04","","","","","","NA"
"2014-05-21 02:00","2014","05","21","02:00"," ","10.4","","9.7","","95","","11","","2","","","","100.05","","","","","","NA"
"2014-05-21 03:00","2014","05","21","03:00"," ","9.8","","8.9","","94","","14","","5","","","","99.96","","","","","","NA"
"2014-05-21 04:00","2014","05","21","04:00"," ","9.8","","8.8","","94","","9","","3","","","","99.99","","","","","","NA"
"2014-05-21 05:00","2014","05","21","05:00"," ","9.3","","8.2","","93","","14","","2","","","","99.95","","","","","","NA"
"2014-05-21 06:00","2014","05","21","06:00"," ","9.9","","8.6","","92","","9","","6","","","","99.90","","","","","","NA"
"2014-05-21 07:00","2014","05","21","07:00"," ","10.4","","8.9","","90","","24","","9","","","","100.06","","","","","","NA"
"2014-05-21 08:00","2014","05","21","08:00"," ","11.7","","9.9","","89","","14","","5","","","","99.89","","","","","","NA"
"2014-05-21 09:00","2014","05","21","09:00"," ","11.7","","8.6","","81","","8","","9","","","","99.88","","","","","","NA"
"2014-05-21 10:00","2014","05","21","10:00"," ","11.9","","8.8","","82","","17","","2","","","","99.95","","","","","","NA"
"2014-05-21 11:00","2014","05","21","11:00"," ","15.9","","10.7","","71","","10","","6","","","","99.92","","","","","","NA"
"2014-05-21 12:00","2014","05","21","12:00"," ","17.0","","11.7","","71","","14","","8","","","","99.87","","","","","","NA"
"2014-05-21 13:00","2014","05","21","13:00"," ","16.2","","11.3","","73","","11","","7","","","","99.84","","","","","","NA"
"2014-05-21 14:00","2014","05","21","14:00"," ","15.4","","10.3","","72","","9","","8","","","","99.83","","","","","","NA"
"2014-05-21 15:00","2014","05","21","15:00"," ","14.4","","10.2","","76","","10","","7","","","","99.82","","","","","","NA"
"2014-05-21 16:00","2014","05","21","16:00"," ","16.0","","11.6","","75","","12","","4","","","","99.79","","","","","","NA"
"2014-05-21 17:00","2014","05","21","17:00"," ","16.6","","11.9","","74","","15","","6","","","","99.71","","","","","","NA"
"2014-05-21 18:00","2014","05","21","18:00"," ","16.4","","12.4","","77","","15","","5","","","","99.71","","","","","","NA"
"2014-05-21 19:00","2014","05","21","19:00"," ","13.8","","11.0","","84","","5","","8","","","","99.74","","","","","","NA"
"2014-05-21 20:00","2014","05","21","20:00"," ","11.6","","9.7","","88","","10","","3","","","","99.78","","","","","","NA"
"2014-05-21 21:00","2014","05","21","21:00"," ","10.7","","8.9","","89","","24","","2","","","","99.78","","","","","","NA"
"2014-05-21 22:00","2014","05","21","22:00"," ","10.3","","9.1","","92","","","M","1","","","","99.72","","","","","","NA"
"2014-05-21 23:00","2014","05","21","23:00"," ","10.4","","9.4","","94","","31","","2","","","","99.66","","","","","","NA"
"2014-05-22 00:00","2014","05","22","00:00"," ","11.6","","10.8","","95","","35","","4","","","","99.73","","","","","","NA"
"2014-05-22 01:00","2014","05","22","01:00"," ","12.0","","11.2","","95","","22","","3","","","","99.69","","","","","","NA"
"2014-05-22 02:00","2014","05","22","02:00"," ","11.8","","10.8","","94","","28","","2","","","","99.67","","","","","","NA"
"2014-05-22 03:00","2014","05","22","03:00"," ","10.7","","9.7","","94","","32","","2","","","","99.63","","","","","","NA"
"2014-05-22 04:00","2014","05","22","04:00"," ","10.4","","9.7","","96","","31","","4","","","","99.60","","","","","","NA"
"2014-05-22 05:00","2014","05","22","05:00"," ","10.1","","9.4","","96","","","M","0","","","","99.63","","","","","","NA"
"2014-05-22 06:00","2014","05","22","06:00"," ","12.2","","11.6","","97","","25","","4","","","","99.67","","","","","","NA"
"2014-05-22 07:00","2014","05","22","07:00"," ","15.9","","14.9","","94","","29","","3","","","","99.73","","","","","","NA"
"2014-05-22 08:00","2014","05","22","08:00"," ","15.9","","12.6","","81","","32","","10","","","","99.81","","","","","","NA"
"2014-05-22 09:00","2014","05","22","09:00"," ","17.4","","12.5","","73","","33","","6","","","","99.81","","","","","","NA"
"2014-05-22 10:00","2014","05","22","10:00"," ","18.5","","12.0","","66","","31","","7","","","","99.80","","","","","","NA"
"2014-05-22 11:00","2014","05","22","11:00"," ","19.8","","11.3","","58","","29","","14","","","","99.84","","","","","","NA"
"2014-05-22 12:00","2014","05","22","12:00"," ","18.6","","11.4","","63","","29","","17","","","","99.90","","","","","","NA"
"2014-05-22 13:00","2014","05","22","13:00"," ","16.6","","9.4","","62","","29","","19","","","","99.97","","","","","","NA"
"2014-05-22 14:00","2014","05","22","14:00"," ","16.0","","9.2","","64","","29","","18","","","","100.03","","","","","","NA"
"2014-05-22 15:00","2014","05","22","15:00"," ","16.0","","9.1","","64","","30","","18","","","","100.01","","","","","","NA"
"2014-05-22 16:00","2014","05","22","16:00"," ","16.3","","9.4","","64","","28","","21","","","","100.03","","","","","","NA"
"2014-05-22 17:00","2014","05","22","17:00"," ","15.6","","9.5","","67","","30","","17","","","","100.05","","","","","","NA"
"2014-05-22 18:00","2014","05","22","18:00"," ","14.2","","9.6","","73","","30","","13","","","","100.10","","","","","","NA"
"2014-05-22 19:00","2014","05","22","19:00"," ","13.4","","9.6","","78","","30","","12","","","","100.14","","","","","","NA"
"2014-05-22 20:00","2014","05","22","20:00"," ","12.2","","9.5","","83","","29","","10","","","","100.12","","","","","","NA"
"2014-05-22 21:00","2014","05","22","21:00"," ","12.1","","9.2","","83","","30","","11","","","","100.17","","","","","","NA"
"2014-05-22 22:00","2014","05","22","22:00"," ","11.5","","8.5","","82","","30","","12","","","","100.21","","","","","","NA"
"2014-05-22 23:00","2014","05","22","23:00"," ","10.8","","7.5","","80","","28","","10","","","","100.19","","","","","","NA"
"2014-05-23 00:00","2014","05","23","00:00"," ","10.1","","6.7","","80","","27","","9","","","","100.20","","","","","","NA"
"2014-05-23 01:00","2014","05","23","01:00"," ","10.1","","6.4","","77","","27","","9","","","","100.16","","","","","","NA"
"2014-05-23 02:00","2014","05","23","02:00"," ","9.6","","6.0","","78","","27","","9","","","","100.10","","","","","","NA"
"2014-05-23 03:00","2014","05","23","03:00"," ","9.1","","5.9","","81","","25","","7","","","","100.09","","","","","","NA"
"2014-05-23 04:00","2014","05","23","04:00"," ","8.8","","5.8","","82","","27","","6","","","","100.10","","","","","","NA"
"2014-05-23 05:00","2014","05","23","05:00"," ","8.7","","6.5","","86","","24","","6","","","","100.11","","","","","","NA"
"2014-05-23 06:00","2014","05","23","06:00"," ","9.5","","6.5","","82","","27","","10","","","","100.17","","","","","","NA"
"2014-05-23 07:00","2014","05","23","07:00"," ","10.2","","7.1","","81","","28","","7","","","","100.23","","","","","","NA"
"2014-05-23 08:00","2014","05","23","08:00"," ","11.5","","7.6","","77","","29","","12","","","","100.25","","","","","","NA"
"2014-05-23 09:00","2014","05","23","09:00"," ","12.3","","8.3","","77","","26","","7","","","","100.27","","","","","","NA"
"2014-05-23 10:00","2014","05","23","10:00"," ","12.8","","9.2","","79","","28","","5","","","","100.28","","","","","","NA"
"2014-05-23 11:00","2014","05","23","11:00"," ","13.8","","9.3","","75","","26","","10","","","","100.33","","","","","","NA"
"2014-05-23 12:00","2014","05","23","12:00"," ","16.5","","10.1","","66","","28","","11","","","","100.29","","","","","","NA"
"2014-05-23 13:00","2014","05","23","13:00"," ","16.6","","10.8","","69","","26","","7","","","","100.32","","","","","","NA"
"2014-05-23 14:00","2014","05","23","14:00"," ","17.2","","10.5","","65","","31","","13","","","","100.33","","","","","","NA"
"2014-05-23 15:00","2014","05","23","15:00"," ","17.5","","10.6","","64","","29","","16","","","","100.35","","","","","","NA"
"2014-05-23 16:00","2014","05","23","16:00"," ","17.3","","10.3","","63","","30","","14","","","","100.38","","","","","","NA"
"2014-05-23 17:00","2014","05","23","17:00"," ","16.6","","10.1","","66","","30","","14","","","","100.42","","","","","","NA"
"2014-05-23 18:00","2014","05","23","18:00"," ","16.2","","10.3","","68","","30","","13","","","","100.46","","","","","","NA"
"2014-05-23 19:00","2014","05","23","19:00"," ","15.0","","10.0","","72","","30","","12","","","","100.51","","","","","","NA"
"2014-05-23 20:00","2014","05","23","20:00"," ","13.7","","9.7","","77","","28","","8","","","","100.56","","","","","","NA"
"2014-05-23 21:00","2014","05","23","21:00"," ","13.0","","9.6","","80","","28","","7","","","","100.61","","","","","","NA"
"2014-05-23 22:00","2014","05","23","22:00"," ","12.5","","9.4","","82","","26","","7","","","","100.55","","","","","","NA"
"2014-05-23 23:00","2014","05","23","23:00"," ","12.2","","8.6","","79","","25","","6","","","","100.55","","","","","","NA"
"2014-05-24 00:00","2014","05","24","00:00"," ","11.1","","8.5","","84","","24","","4","","","","100.59","","","","","","NA"
"2014-05-24 01:00","2014","05","24","01:00"," ","9.9","","7.8","","87","","24","","3","","","","100.56","","","","","","NA"
"2014-05-24 02:00","2014","05","24","02:00"," ","8.9","","7.0","","88","","23","","5","","","","100.55","","","","","","NA"
"2014-05-24 03:00","2014","05","24","03:00"," ","10.2","","7.2","","81","","29","","3","","","","100.58","","","","","","NA"
"2014-05-24 04:00","2014","05","24","04:00"," ","8.8","","6.5","","86","","25","","2","","","","100.61","","","","","","NA"
"2014-05-24 05:00","2014","05","24","05:00"," ","8.4","","6.2","","86","","","M","1","","","","100.66","","","","","","NA"
"2014-05-24 06:00","2014","05","24","06:00"," ","10.9","","7.3","","79","","","M","1","","","","100.72","","","","","","NA"
"2014-05-24 07:00","2014","05","24","07:00"," ","13.3","","7.6","","68","","23","","4","","","","100.77","","","","","","NA"
"2014-05-24 08:00","2014","05","24","08:00"," ","16.1","","9.1","","63","","20","","4","","","","100.78","","","","","","NA"
"2014-05-24 09:00","2014","05","24","09:00"," ","19.1","","9.9","","55","","17","","5","","","","100.79","","","","","","NA"
"2014-05-24 10:00","2014","05","24","10:00"," ","20.4","","10.4","","53","","18","","6","","","","100.79","","","","","","NA"
"2014-05-24 11:00","2014","05","24","11:00"," ","21.8","","9.4","","45","","12","","7","","","","100.75","","","","","","NA"
"2014-05-24 12:00","2014","05","24","12:00"," ","21.2","","8.3","","43","","9","","8","","","","100.71","","","","","","NA"
"2014-05-24 13:00","2014","05","24","13:00"," ","22.5","","8.9","","42","","12","","9","","","","100.69","","","","","","NA"
"2014-05-24 14:00","2014","05","24","14:00"," ","22.7","","9.6","","43","","6","","8","","","","100.62","","","","","","NA"
"2014-05-24 15:00","2014","05","24","15:00"," ","22.6","","10.2","","45","","14","","9","","","","100.59","","","","","","NA"
"2014-05-24 16:00","2014","05","24","16:00"," ","23.9","","10.0","","41","","14","","4","","","","100.55","","25","","","","NA"
"2014-05-24 17:00","2014","05","24","17:00"," ","25.0","","2.9","","24","","36","","8","","","","100.54","","","","","","NA"
"2014-05-24 18:00","2014","05","24","18:00"," ","24.1","","0.9","","22","","35","","6","","","","100.55","","","","","","NA"
"2014-05-24 19:00","2014","05","24","19:00"," ","22.4","","3.6","","29","","33","","6","","","","100.60","","","","","","NA"
"2014-05-24 20:00","2014","05","24","20:00"," ","18.7","","3.7","","37","","36","","2","","","","100.63","","","","","","NA"
"2014-05-24 21:00","2014","05","24","21:00"," ","17.6","","5.2","","44","","33","","6","","","","100.71","","","","","","NA"
"2014-05-24 22:00","2014","05","24","22:00"," ","16.5","","5.5","","48","","32","","5","","","","100.74","","","","","","NA"
"2014-05-24 23:00","2014","05","24","23:00"," ","13.2","","6.9","","66","","26","","2","","","","100.72","","","","","","NA"
"2014-05-25 00:00","2014","05","25","00:00"," ","13.2","","7.0","","66","","26","","4","","","","100.72","","","","","","NA"
"2014-05-25 01:00","2014","05","25","01:00"," ","13.6","","6.1","","60","","29","","6","","","","100.71","","","","","","NA"
"2014-05-25 02:00","2014","05","25","02:00"," ","11.0","","6.2","","72","","26","","3","","","","100.70","","","","","","NA"
"2014-05-25 03:00","2014","05","25","03:00"," ","10.9","","6.4","","74","","27","","3","","","","100.70","","","","","","NA"
"2014-05-25 04:00","2014","05","25","04:00"," ","9.9","","5.9","","76","","28","","3","","","","100.72","","","","","","NA"
"2014-05-25 05:00","2014","05","25","05:00"," ","9.3","","5.9","","79","","24","","2","","","","100.79","","","","","","NA"
"2014-05-25 06:00","2014","05","25","06:00"," ","12.2","","6.7","","69","","25","","3","","","","100.81","","","","","","NA"
"2014-05-25 07:00","2014","05","25","07:00"," ","16.0","","7.3","","56","","21","","6","","","","100.83","","","","","","NA"
"2014-05-25 08:00","2014","05","25","08:00"," ","19.9","","6.6","","42","","26","","5","","","","100.83","","","","","","NA"
"2014-05-25 09:00","2014","05","25","09:00"," ","22.1","","6.7","","37","","27","","8","","","","100.81","","","","","","NA"
"2014-05-25 10:00","2014","05","25","10:00"," ","23.3","","6.7","","34","","25","","7","","","","100.77","","","","","","NA"
"2014-05-25 11:00","2014","05","25","11:00"," ","24.5","","8.5","","36","","24","","9","","","","100.75","","25","","","","NA"
"2014-05-25 12:00","2014","05","25","12:00"," ","25.4","","7.0","","31","","25","","8","","","","100.71","","25","","","","NA"
"2014-05-25 13:00","2014","05","25","13:00"," ","26.2","","6.7","","29","","25","","8","","","","100.65","","26","","","","NA"
"2014-05-25 14:00","2014","05","25","14:00"," ","26.8","","7.6","","30","","24","","8","","","","100.60","","27","","","","NA"
"2014-05-25 15:00","2014","05","25","15:00"," ","26.7","","7.8","","30","","29","","9","","","","100.55","","27","","","","NA"
"2014-05-25 16:00","2014","05","25","16:00"," ","27.0","","8.9","","32","","25","","12","","","","100.50","","28","","","","NA"
"2014-05-25 17:00","2014","05","25","17:00"," ","26.8","","6.8","","28","","26","","11","","","","100.48","","27","","","","NA"
"2014-05-25 18:00","2014","05","25","18:00"," ","26.0","","6.4","","29","","26","","11","","","","100.45","","26","","","","NA"
"2014-05-25 19:00","2014","05","25","19:00"," ","24.7","","8.1","","35","","25","","8","","","","100.47","","25","","","","NA"
"2014-05-25 20:00","2014","05","25","20:00"," ","21.4","","11.0","","51","","24","","6","","","","100.48","","","","","","NA"
"2014-05-25 21:00","2014","05","25","21:00"," ","20.0","","10.7","","55","","25","","5","","","","100.51","","","","","","NA"
"2014-05-25 22:00","2014","05","25","22:00"," ","18.6","","9.8","","56","","24","","5","","","","100.49","","","","","","NA"
"2014-05-25 23:00","2014","05","25","23:00"," ","18.1","","9.1","","56","","25","","5","","","","100.47","","","","","","NA"
"2014-05-26 00:00","2014","05","26","00:00"," ","17.3","","8.9","","58","","25","","5","","","","100.45","","","","","","NA"
"2014-05-26 01:00","2014","05","26","01:00"," ","17.1","","7.8","","54","","25","","6","","","","100.44","","","","","","NA"
"2014-05-26 02:00","2014","05","26","02:00"," ","16.7","","7.9","","56","","25","","5","","","","100.43","","","","","","NA"
"2014-05-26 03:00","2014","05","26","03:00"," ","16.6","","8.4","","58","","25","","7","","","","100.42","","","","","","NA"
"2014-05-26 04:00","2014","05","26","04:00"," ","15.5","","8.7","","64","","25","","4","","","","100.43","","","","","","NA"
"2014-05-26 05:00","2014","05","26","05:00"," ","15.3","","9.0","","66","","24","","5","","","","100.46","","","","","","NA"
"2014-05-26 06:00","2014","05","26","06:00"," ","15.7","","9.5","","66","","25","","6","","","","100.48","","","","","","NA"
"2014-05-26 07:00","2014","05","26","07:00"," ","18.7","","10.1","","58","","24","","5","","","","100.45","","","","","","NA"
"2014-05-26 08:00","2014","05","26","08:00"," ","21.3","","11.9","","55","","26","","8","","","","100.43","","","","","","NA"
"2014-05-26 09:00","2014","05","26","09:00"," ","23.3","","12.0","","49","","25","","9","","","","100.39","","26","","","","NA"
"2014-05-26 10:00","2014","05","26","10:00"," ","26.1","","11.5","","40","","27","","12","","","","100.35","","28","","","","NA"
"2014-05-26 11:00","2014","05","26","11:00"," ","26.9","","10.6","","36","","27","","17","","","","100.33","","28","","","","NA"
"2014-05-26 12:00","2014","05","26","12:00"," ","27.8","","10.4","","34","","30","","20","","","","100.26","","29","","","","NA"
"2014-05-26 13:00","2014","05","26","13:00"," ","28.6","","8.9","","29","","27","","20","","","","100.22","","29","","","","NA"
"2014-05-26 14:00","2014","05","26","14:00"," ","28.7","","9.4","","30","","27","","16","","","","100.15","","30","","","","NA"
"2014-05-26 15:00","2014","05","26","15:00"," ","29.1","","9.6","","30","","27","","15","","","","100.08","","30","","","","NA"
"2014-05-26 16:00","2014","05","26","16:00"," ","28.8","","9.9","","31","","29","","12","","","","100.04","","30","","","","NA"
"2014-05-26 17:00","2014","05","26","17:00"," ","28.3","","9.9","","32","","28","","14","","","","100.01","","30","","","","NA"
"2014-05-26 18:00","2014","05","26","18:00"," ","26.8","","11.5","","39","","24","","10","","","","99.99","","29","","","","NA"
"2014-05-26 19:00","2014","05","26","19:00"," ","25.3","","10.3","","39","","24","","9","","","","100.01","","27","","","","NA"
"2014-05-26 20:00","2014","05","26","20:00"," ","24.1","","10.4","","42","","24","","8","","","","99.99","","26","","","","NA"
"2014-05-26 21:00","2014","05","26","21:00"," ","22.6","","11.3","","49","","26","","4","","","","100.00","","25","","","","NA"
"2014-05-26 22:00","2014","05","26","22:00"," ","21.3","","11.9","","55","","25","","4","","","","99.99","","","","","","NA"
"2014-05-26 23:00","2014","05","26","23:00"," ","20.0","","12.3","","61","","25","","2","","","","99.97","","","","","","NA"
"2014-05-27 00:00","2014","05","27","00:00"," ","19.8","","12.3","","62","","26","","5","","","","99.94","","","","","","NA"
"2014-05-27 01:00","2014","05","27","01:00"," ","20.0","","12.2","","61","","26","","5","","","","99.92","","","","","","NA"
"2014-05-27 02:00","2014","05","27","02:00"," ","19.8","","12.2","","62","","26","","7","","","","99.87","","","","","","NA"
"2014-05-27 03:00","2014","05","27","03:00"," ","19.8","","12.2","","62","","25","","6","","","","99.84","","","","","","NA"
"2014-05-27 04:00","2014","05","27","04:00"," ","18.5","","12.3","","67","","25","","3","","","","99.80","","","","","","NA"
"2014-05-27 05:00","2014","05","27","05:00"," ","18.3","","13.0","","71","","25","","2","","","","99.86","","","","","","NA"
"2014-05-27 06:00","2014","05","27","06:00"," ","20.7","","15.0","","70","","28","","6","","","","99.90","","25","","","","NA"
"2014-05-27 07:00","2014","05","27","07:00"," ","21.7","","16.0","","70","","23","","5","","","","99.89","","26","","","","NA"
"2014-05-27 08:00","2014","05","27","08:00"," ","22.1","","17.1","","73","","24","","3","","","","99.89","","27","","","","NA"
"2014-05-27 09:00","2014","05","27","09:00"," ","23.2","","17.5","","70","","23","","3","","","","99.85","","29","","","","NA"
"2014-05-27 10:00","2014","05","27","10:00"," ","25.3","","18.3","","65","","21","","6","","","","99.85","","32","","","","NA"
"2014-05-27 11:00","2014","05","27","11:00"," ","26.8","","17.6","","57","","25","","12","","","","99.84","","33","","","","NA"
"2014-05-27 12:00","2014","05","27","12:00"," ","27.3","","18.6","","59","","25","","10","","","","99.80","","34","","","","NA"
"2014-05-27 13:00","2014","05","27","13:00"," ","28.1","","18.5","","56","","26","","13","","","","99.73","","34","","","","NA"
"2014-05-27 14:00","2014","05","27","14:00"," ","28.4","","17.7","","52","","25","","12","","","","99.64","","34","","","","NA"
"2014-05-27 15:00","2014","05","27","15:00"," ","28.7","","18.6","","54","","27","","12","","","","99.59","","35","","","","NA"
"2014-05-27 16:00","2014","05","27","16:00"," ","27.3","","18.8","","60","","26","","12","","","","99.57","","34","","","","NA"
"2014-05-27 17:00","2014","05","27","17:00"," ","28.5","","18.1","","53","","30","","10","","","","99.57","","35","","","","NA"
"2014-05-27 18:00","2014","05","27","18:00"," ","26.7","","17.3","","57","","31","","10","","","","99.61","","32","","","","NA"
"2014-05-27 19:00","2014","05","27","19:00"," ","25.2","","17.6","","63","","30","","9","","","","99.70","","31","","","","NA"
"2014-05-27 20:00","2014","05","27","20:00"," ","23.6","","17.6","","69","","29","","5","","","","99.72","","29","","","","NA"
"2014-05-27 21:00","2014","05","27","21:00"," ","22.2","","17.7","","76","","28","","4","","","","99.76","","28","","","","NA"
"2014-05-27 22:00","2014","05","27","22:00"," ","22.0","","16.3","","70","","30","","4","","","","99.79","","27","","","","NA"
"2014-05-27 23:00","2014","05","27","23:00"," ","19.8","","16.1","","79","","30","","2","","","","99.82","","","","","","NA"
"2014-05-28 00:00","2014","05","28","00:00"," ","18.2","","15.4","","84","","29","","2","","","","99.84","","","","","","NA"
"2014-05-28 01:00","2014","05","28","01:00"," ","16.8","","15.1","","90","","20","","1","","","","99.86","","","","","","NA"
"2014-05-28 02:00","2014","05","28","02:00"," ","16.6","","13.6","","82","","3","","1","","","","99.92","","","","","","NA"
"2014-05-28 03:00","2014","05","28","03:00"," ","16.3","","11.0","","71","","6","","2","","","","99.97","","","","","","NA"
